time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-3.52837355585,-5.6509289454,22.0996740415,5.87621537402,0.1142161594,0.0,-2.72136948399,-5.80048889192,4.93693622767,-0.229783689376,0.00238342741668,0.0,412.06395005641343,412.1196548093497,411.985999662217,411.7420849721908
3.5400000000000027,-3.69377723842,-6.00619335673,22.393727788,5.86296797834,0.116953207003,0.0,-2.79227410474,-6.0426335561,4.86376998056,-0.239121532899,0.0188674783912,0.0,445.9656999974664,447.31037886413907,449.21482620053195,448.4032882209096
3.6000000000000028,-3.86378141225,-6.37714604934,22.6852992701,5.84880723483,0.128836684681,0.0,-2.87546915596,-6.32332552543,4.85338754168,-0.245204740031,0.0536063399101,0.0,470.25583417417414,472.94013833823556,472.027591017324,471.50334428017555
3.660000000000003,-4.03868255924,-6.76425690062,22.9740283208,5.8350630825,0.132531896664,0.0,-2.95483128485,-6.58132084299,4.76964589456,-0.257251696281,0.0447313899784,0.0,450.84797930905415,450.1317316352265,452.05285632729453,451.0195089182461
3.720000000000003,-4.21861519509,-7.16769366136,23.2588202871,5.8214563152,0.14233134578,0.0,-3.04363499988,-6.86739372579,4.72162793416,-0.243592612211,0.0727767400848,0.0,465.3904442595556,467.5829027982016,465.85938811583276,466.8657681305589
3.780000000000003,-4.40358670816,-7.58713224541,23.5377594586,5.81456186436,0.147040969171,0.0,-3.12243711938,-7.11456450963,4.57571142669,-0.275257013741,0.0781034082186,0.0,435.2304371185608,435.68064214183653,437.42687401492066,434.7146488863583
3.840000000000003,-4.59399819471,-8.02340653412,23.811555484,5.8194977707,0.156777206788,0.0,-3.22539513657,-7.42758274885,4.54985615322,-0.22570845589,0.101549276493,0.0,478.40903854665527,480.19694618441656,476.4683029516156,480.1804281226911
3.900000000000003,-4.79002606034,-8.47642305522,24.0795807776,5.80717546247,0.163641881662,0.0,-3.30932778102,-7.67388857527,4.38334539289,-0.239070091886,0.110046428261,0.0,432.67793024590725,433.40275982428767,432.64823527031933,431.46696397354964
3.960000000000003,-4.99138230373,-8.94492739982,24.3384191485,5.79463319929,0.173661859414,0.0,-3.40322880041,-7.94373970809,4.24320389921,-0.255025621009,0.0885601970809,0.0,445.6342382993734,443.88310788957693,445.55913139306625,444.1925352226788
4.020000000000002,-5.19892294864,-9.43091859927,24.59070047,5.78721574074,0.180326800419,0.0,-3.51521922874,-8.25646683654,4.16456428479,-0.225445303263,0.100150270704,0.0,469.9401296628502,470.84462327070634,467.9930181861234,470.2338991073958
